station_name,latitude,longitude,model_name,cv_strategy,num_samples,actual_mean_ghi,actual_std_ghi,pred_mean_ghi,pred_std_ghi,mae,mse,rmse,r2,mbe,nmae_pct,nrmse_pct,max_absolute_error
Al Ahsa - KFU,25.34616,49.5956,hgb,loso,18,5549.283333333333,1266.2999443917963,5589.32529053292,1314.976388149799,109.3986255256744,21382.88860461605,146.22889114199032,0.9866649945391994,40.041957199586605,1.9714009711585774,2.6350950628818195,357.7712611391671
Jazan - University,16.96035,42.545865,hgb,loso,44,5479.720454545455,658.8391897805582,5457.0271853062495,681.0276224895587,112.73623510194437,19816.95095450719,140.77269250286858,0.9543460892302223,-22.693269239204586,2.057335516238408,2.568975802152406,341.44472884125753
Al Uwayqilah,30.327166,42.253735,hgb,loso,4,4700.0,1374.3970077819579,4755.760836636108,1323.596986726061,114.5653853518362,18644.38225847588,136.54443327531106,0.9901298535516999,55.76083663610791,2.4375613904646003,2.9052007079853417,231.26943646626023
Hail - TVTC,27.65261,41.70826,hgb,loso,46,5909.593478260869,1376.415776794803,5924.583689725015,1376.642728645099,121.60880666990089,28556.754697330878,168.98743946616528,0.9849266575124369,14.99021146414552,2.05782017184859,2.8595442324045695,472.18323167302333
Majmaah - University,25.85891,45.41889,hgb,loso,51,5979.882352941176,1368.858325315889,5949.614231871888,1350.9997150424742,123.34363104055157,27065.743064356317,164.51669539702138,0.9855554854262927,-30.268121069289617,2.0626431050083385,2.7511694325575595,694.4100791173805
Al Dhahran - KFUPM,26.30355,50.14412,hgb,loso,45,5201.251111111111,1315.5792518248752,5206.696819119306,1294.5703353246365,125.5119022051946,24266.646236553057,155.77755369934738,0.9859791052938613,5.44570800819452,2.4131098369211843,2.9950015942619928,381.6487512079284
Jeddah - KAU,21.49604,39.24492,hgb,loso,46,5424.1391304347835,1065.8639036375632,5479.430400445068,1046.9408445499887,125.98611770852494,22065.211918022946,148.5436364103927,0.9805775240027941,55.29127001028469,2.322693328451298,2.7385661178363963,335.29834172699566
Thuwal - KAUST,22.3065,39.107,hgb,loso,46,5567.534782608695,1035.9074126029905,5527.415282725791,978.3720921136816,127.61916249429729,25825.337471809977,160.70263679171532,0.9759339882797061,-40.11949988290521,2.2922023386893096,2.886423580032262,385.5067450090746
Afif - TVTC,23.92118,42.94815,hgb,loso,49,6219.828571428571,1173.7154214767074,6295.612623268438,1098.4254447036847,127.87078864885558,26655.720735642037,163.26579781338785,0.9806507200508299,75.78405183986713,2.0558571217901944,2.6249244000608996,402.7067441639974
Timaa - TVTC,27.6173,38.5252,hgb,loso,51,6221.5921568627455,1460.165548610927,6260.580575046547,1407.1680850313571,129.88637863139525,25473.674592958214,159.60474489487527,0.9880522149169738,38.98841818380259,2.087671055199652,2.56533602445835,371.84122018485505
