station_name,latitude,longitude,model_name,cv_strategy,num_samples,actual_mean_ghi,actual_std_ghi,pred_mean_ghi,pred_std_ghi,mae,mse,rmse,r2,mbe,nmae_pct,nrmse_pct,max_absolute_error
Jazan - University,16.96035,42.545865,cnn1d,loso,44,5479.720454545455,658.8391897805582,5467.896839488636,703.8220067463473,272.13235529119316,125726.92205372555,354.5799233652768,0.7103527331739153,-11.823615056818136,4.96617222627585,6.470766644147896,903.0290039062502
Taif - University,21.43278,40.49173,cnn1d,loso,25,6213.852,1028.2639618774938,6112.4716796875,1044.5194896878966,278.96773437499985,114348.11437115392,338.1539802680931,0.8918516800644323,-101.38032031249998,4.489449288058355,5.441938112914391,691.9073242187496
Al Qunfudhah - TVTC,19.15197,41.08111,cnn1d,loso,45,5561.022222222223,862.9555088026493,5444.105902777777,732.7589586410079,280.5055381944444,119701.48520184793,345.9790242223478,0.8392604574525282,-116.91631944444447,5.044136257422695,6.221500479530402,796.6083984375
Rania - TVTC,21.21501,42.84853,cnn1d,loso,28,6412.253571428572,799.1166299117612,6550.984479631697,753.6585884487217,287.93507952008935,126631.48421576779,355.85317789190503,0.8017006183407361,138.73090820312504,4.490388227986762,5.5495805636492515,895.4261718750004
Al Farshah - TQ TVTC,17.7749,43.17555,cnn1d,loso,45,5783.742222222222,648.1317134619026,5747.597059461806,582.3215511495815,291.68741970486116,176211.37773530438,419.7753896255763,0.5805237254545372,-36.145162760416596,5.0432299452099265,7.2578509466193095,1378.5719726562502
Farasan - SWCC,16.692097,42.098767,cnn1d,loso,38,5479.676315789476,759.3133440412188,5390.43453176398,717.9206898919691,293.1239077919409,163613.5574118527,404.49172724773086,0.7162229803880538,-89.24178402549344,5.3492923833350465,7.381671907922802,1045.1398437500002
Najran - University,17.63228,44.53735,cnn1d,loso,50,6840.951999999999,698.6154293286113,6591.00609375,675.8545108710756,294.79951953125,128848.15134878962,358.95424687387333,0.7360012650577875,-249.9459062500001,4.309334717320777,5.247138802813897,858.01953125
Al Baha - University,20.1794,41.6357,cnn1d,loso,32,6122.075000000001,770.5048710099112,6182.999649047852,779.5780158240401,304.9691009521484,152617.69166801358,390.663143472754,0.7429283983418343,60.924649047851574,4.981466266782886,6.381221129645651,836.1470703124996
Al Wajh - TVTC,26.256,36.443,cnn1d,loso,19,6172.1578947368425,1468.5868779977395,6132.9222990337175,1352.0789191789077,331.62707391036184,199597.7222732435,446.7636089401682,0.9074542894608802,-39.23559570312493,5.3729518843506705,7.238369733236004,1255.4393554687504
Hagl - SWCC,29.28997,34.93002,cnn1d,loso,51,5767.360784313726,1417.5352506013471,5719.7962335324755,1000.0912627014932,476.1062787224264,355670.07924199395,596.3808172988078,0.8229974200355388,-47.56455078125005,8.255184590105014,10.340619212185679,1362.9026367187498
