station_name,latitude,longitude,model_name,cv_strategy,num_samples,actual_mean_ghi,actual_std_ghi,pred_mean_ghi,pred_std_ghi,mae,mse,rmse,r2,mbe,nmae_pct,nrmse_pct,max_absolute_error
Madinah - Taibah University,24.4846,39.5418,knn,loso,24,5939.904166666667,1174.7210255627954,6038.38,1136.2183823397097,322.8358333333333,187520.92934999996,433.0368683495667,0.8641122640795061,98.47583333333331,5.435034375554599,7.290300587333832,914.7400000000007
Osfan - KAU,21.89252,39.2539,knn,loso,46,5753.413043478261,1092.5723178947324,5672.551304347827,906.7589707318294,324.8756521739131,153600.3452,391.9187992429044,0.8713257024045699,-80.86173913043476,5.646659638702171,6.811935737642913,947.0
Shaqra - University,25.17279,45.14198,knn,loso,47,5994.593617021277,1329.9769433938534,5939.877872340426,1209.7575845737736,324.89191489361684,169747.11077446784,412.00377519443657,0.9040347129122988,-54.71574468085093,5.41974878782619,6.872922528469276,939.3199999999997
Layla - TVTC,22.27948,46.73319,knn,loso,51,6283.745098039216,1045.311658059916,6037.503529411764,1086.381170833002,325.35921568627435,154437.84658823526,392.98580965250545,0.8586609560177731,-246.24156862745104,5.1777914382268575,6.254006225923026,925.4200000000001
Arar - TVTC,31.027395,40.906419,knn,loso,37,5733.135135135134,1774.237785827315,5769.158918918919,1564.1475104346237,328.5016216216215,152456.11132972955,390.45628606763336,0.9515692505341621,36.02378378378378,5.729877525621563,6.8105194952539705,807.9199999999992
Al Jubail - SWCC,26.9042,49.76274,knn,loso,49,5368.820408163266,1346.8619593494689,5416.017551020408,1172.1158127471713,332.2167346938774,175167.39782040805,418.53004410723975,0.9034378105082836,47.19714285714272,6.187890624703026,7.7955679700305645,1311.5
Rania - TVTC,21.21501,42.84853,knn,loso,28,6412.253571428572,799.1166299117612,6479.4007142857145,697.9064592762342,332.25,199628.43525714285,446.79798036376894,0.6873905765358734,67.14714285714282,5.181485671128548,6.96787760163745,1035.6400000000003
Umluj - SWCC,25.00411,37.27382,knn,loso,51,5969.813725490198,1184.3944103310246,5895.936862745099,1014.5877637537253,343.207843137255,225557.16858039223,474.9285931383709,0.8392081855372155,-73.8768627450981,5.7490544750468455,7.955501042025784,1678.3199999999997
Al Dhahran - KFUPM,26.30355,50.14412,knn,loso,45,5201.251111111111,1315.5792518248752,5391.348888888889,1157.3290509410447,352.76444444444445,172741.48609777787,415.6218065715247,0.9001926280068074,190.09777777777805,6.782299814190005,7.990804475555074,814.3200000000006
Makkah - UQU,21.331,39.949,knn,loso,23,5840.304347826087,1196.1438442211092,6045.1973913043485,1036.260456655554,354.3156521739131,295664.85403478256,543.7507278475888,0.7933512020307845,204.89304347826092,6.06673267474149,9.310314933330263,1663.8799999999983
Jeddah - KAU,21.49604,39.24492,knn,loso,46,5424.1391304347835,1065.8639036375632,5717.285652173913,916.5440642616536,355.58652173913026,216252.67211304334,465.0297540083251,0.80964776821307,293.1465217391303,6.5556305468629725,8.573337497909085,1102.4199999999992
Al Baha - University,20.1794,41.6357,knn,loso,32,6122.075000000001,770.5048710099112,6224.46375,769.4419878138556,381.6187500000001,242346.174925,492.286679613617,0.5917883525638661,102.38875000000013,6.233487012164994,8.041173615377415,1410.88
