station_name,latitude,longitude,model_name,cv_strategy,num_samples,actual_mean_ghi,actual_std_ghi,pred_mean_ghi,pred_std_ghi,mae,mse,rmse,r2,mbe,nmae_pct,nrmse_pct,max_absolute_error
Al Jubail - SWCC,26.9042,49.76274,dt,loso,49,5368.820408163266,1346.8619593494689,5308.820408163265,1275.1899386301268,291.01224489795925,165983.53224489803,407.4107659904166,0.9085004773001832,-60.000000000000036,5.420413103322967,7.588459568715514,1126.8000000000002
Layla - TVTC,22.27948,46.73319,dt,loso,51,6283.745098039216,1045.311658059916,6212.035294117647,1048.628678523047,292.72549019607845,144448.79176470594,380.06419426816035,0.8678027790244612,-71.7098039215686,4.658455835317392,6.048370650597457,1196.6000000000004
Al Hanakiyah - TVTC,24.85577,40.536,dt,loso,51,6190.123529411763,1218.1734376320348,6365.439215686275,1231.729507656108,292.8725490196077,221012.44803921564,470.11961035380733,0.8510644120646625,175.31568627450972,4.731287633082807,7.594672515339641,2129.2999999999993
Sharurah - TVTC,17.47586,47.08618,dt,loso,41,6656.526829268292,674.428293038572,6493.20243902439,890.8800563892424,294.9292682926829,172026.70317073175,414.7610193481684,0.6217975794849578,-163.32439024390257,4.430677977528749,6.230892325476593,1427.1000000000004
Hail - TVTC,27.65261,41.70826,dt,loso,46,5909.593478260869,1376.415776794803,5851.70652173913,1427.8926121785169,300.31304347826074,171204.38173913045,413.76851226154275,0.9096318083522773,-57.886956521739144,5.081788528821778,7.001640870622296,1412.0999999999995
Arar - TVTC,31.027395,40.906419,dt,loso,37,5733.135135135134,1774.237785827315,5752.862162162162,1607.1389841093314,306.42972972972973,211068.82891891885,459.42227734288076,0.932949742163425,19.727027027027006,5.3448893582116295,8.013456276782001,1355.699999999999
Al Dhahran - KFUPM,26.30355,50.14412,dt,loso,45,5201.251111111111,1315.5792518248752,5289.493333333333,1314.2882852031446,309.04666666666657,195346.07088888885,441.9797177347495,0.8871320468229624,88.24222222222225,5.94177554716536,8.497565456714359,1607.6999999999998
Hafar Al Batin - TVTC,28.33202,45.95708,dt,loso,50,5774.338000000001,1488.745472119395,5946.227999999999,1466.5224576582523,335.25,231739.05899999992,481.39283231057766,0.8954417437232559,171.89000000000004,5.805860342778687,8.336762280118995,1291.3999999999996
Jazan - University,16.96035,42.545865,dt,loso,44,5479.720454545455,658.8391897805582,5494.999999999999,735.2964927651481,336.63409090909096,220313.61568181822,469.37577236348517,0.4924457261465254,15.279545454545458,6.143271243514828,8.565688272914281,1721.3000000000002
Al Uwayqilah,30.327166,42.253735,dt,loso,4,4700.0,1374.3970077819579,4976.4,1397.8215819624477,349.15,287663.41500000004,536.3426283636236,0.847713912185137,276.4,7.428723404255319,11.411545284332417,1045.8000000000002
Farasan - SWCC,16.692097,42.098767,dt,loso,38,5479.676315789476,759.3133440412188,5493.392105263158,674.1482959539934,353.70526315789476,213532.78684210524,462.09607966537135,0.6296413402530425,13.715789473684206,6.454856870627681,8.43290831492837,1261.1999999999998
Yanbu - RCJY,23.98655,38.20451,dt,loso,12,5882.533333333333,1335.5128361627812,5864.883333333332,1323.5584295333883,357.09999999999997,211292.54666666663,459.6656901125715,0.8815355494454612,-17.64999999999979,6.070513837575647,7.814077100215975,1015.6000000000004
Makkah - UQU,21.331,39.949,dt,loso,23,5840.304347826087,1196.1438442211092,5919.360869565216,1163.6347808704488,357.3173913043478,273601.73173913034,523.0695285897758,0.8087717623024087,79.05652173913042,6.118129638866348,8.95620326335349,1376.8000000000002
Najran - University,17.63228,44.53735,dt,loso,50,6840.951999999999,698.6154293286113,6828.545999999999,634.4714156555833,358.31800000000004,222954.0766,472.18013151762324,0.543186351092634,-12.406000000000022,5.237838242396673,6.902257631943964,1126.0
Al Farshah - TQ TVTC,17.7749,43.17555,dt,loso,45,5783.742222222222,648.1317134619026,5702.953333333333,806.1883467831129,374.22444444444443,220796.35044444443,469.88972157778085,0.47438791008831904,-80.78888888888879,6.47028221635819,8.124319921665533,1297.3999999999996
Duba - TVTC,27.34103,35.72295,dt,loso,51,6060.007843137256,1282.3317258933441,6067.198039215687,1240.4326605222361,385.9941176470588,259975.07470588232,509.877509511728,0.8419003395128904,7.190196078431369,6.369531651418297,8.413809399424231,1505.8000000000002
Al Khafji - SWCC,28.50676,48.455128,dt,loso,22,5728.686363636364,1368.320342043636,5646.6909090909085,1253.0880335863699,387.15909090909093,269188.0295454545,518.8333350368445,0.8562260592560819,-81.99545454545454,6.758252526558921,9.05675930053025,1136.8000000000002
Al Ahsa - KFU,25.34616,49.5956,dt,loso,18,5549.283333333333,1266.2999443917963,5568.366666666666,1300.969850619999,390.33888888888896,273013.39833333343,522.5068404655899,0.8297407228291511,19.083333333333183,7.034041432777608,9.415753514098036,1111.2000000000007
Al Qunfudhah - TVTC,19.15197,41.08111,dt,loso,45,5561.022222222223,862.9555088026493,5421.806666666667,828.9295100442631,408.70444444444445,344540.94422222214,586.9761019174649,0.5373377893368109,-139.21555555555562,7.349448143027261,10.555183533916992,1875.3999999999996
Tabuk - University,28.38287,36.48396,dt,loso,34,6011.488235294117,1461.0986017306425,5896.179411764705,1339.5254409413305,420.8911764705882,342487.35911764705,585.2241956016917,0.8395700321538546,-115.30882352941174,7.001447228982155,9.735096746356007,1474.5
Umluj - SWCC,25.00411,37.27382,dt,loso,51,5969.813725490198,1184.3944103310246,5934.811764705882,925.8072620844245,421.5274509803922,283663.7303921568,532.6009109944864,0.7977860504540757,-35.001960784313745,7.060981638012155,8.921566659950567,1156.5
Taif - University,21.43278,40.49173,dt,loso,25,6213.852,1028.2639618774938,6159.124,927.0565550299507,451.67999999999995,445567.30479999987,667.5082806977003,0.5785907297436379,-54.727999999999994,7.268921113666692,10.742262298775387,1902.8000000000002
Al Baha - University,20.1794,41.6357,dt,loso,32,6122.075000000001,770.5048710099112,6090.75,698.7695381883786,507.70625000000007,413884.0075,643.3381750681364,0.30284737276612417,-31.325000000000045,8.293041983314481,10.508498753578424,1172.2999999999993
Al Wajh - TVTC,26.256,36.443,dt,loso,19,6172.1578947368425,1468.5868779977395,5681.71052631579,1102.307440586975,867.1315789473684,1554712.8784210524,1246.8812607546288,0.2791400303615381,-490.4473684210523,14.049082893468972,20.20170711798991,2902.2
