fold,model_name,category,cv_strategy,held_out_station,num_train_samples,num_test_samples,actual_mean_ghi,actual_std_ghi,pred_mean_ghi,pred_std_ghi,mae,mse,rmse,r2,mbe,nmae_pct,nrmse_pct,inference_time_ms,training_time_s
34,rf,Ensemble,loso,Riyadh - KSU,1598,51,5913.5,1281.0528315627353,5888.804647058822,1251.0315131237344,80.84068627450954,12829.526187509735,113.26749837225917,0.9921823443633926,-24.695352941176502,1.367053120394175,1.9154054007315326,0.6074137254829254,0.18393182754516602
35,rf,Ensemble,loso,Shaqra - University,1602,47,5994.593617021277,1329.9769433938534,6005.607468085107,1300.6678703806717,66.79972340425498,8319.86315168084,91.21328385537295,0.9952964262411379,11.01385106383022,1.114332808392237,1.5215924495094795,0.6717787234284767,0.1785717010498047
36,rf,Ensemble,loso,Sharurah - TVTC,1608,41,6656.526829268292,674.428293038572,6550.510487804878,828.8833943281358,199.04487804878016,86272.93444926795,293.7225467158896,0.8103280942304307,-106.01634146341452,2.99022122428161,4.412549581027927,0.7884463414417795,0.1841754913330078
37,rf,Ensemble,loso,Tabuk - University,1615,34,6011.488235294117,1461.0986017306425,5963.630705882352,1239.0625727208292,260.54564705882353,116173.18001335299,340.8418695133463,0.9455814673506694,-47.857529411764546,4.334128868940158,5.6698417458795936,0.8959441176343449,0.22913217544555664
38,rf,Ensemble,loso,Taif - University,1624,25,6213.852,1028.2639618774938,6078.853679999999,833.5886183397519,296.27840000000003,167488.4009471196,409.25346784983947,0.8415925853194902,-134.99831999999986,4.768031166497046,6.5861476560729075,1.2438799999654293,0.18187785148620605
39,rf,Ensemble,loso,Thuwal - KAUST,1603,46,5567.534782608695,1035.9074126029905,5483.154630434784,911.337306822718,192.96249999999986,60377.31830006512,245.7179649518226,0.9437358272109564,-84.38015217391266,3.465851719557401,4.413406912505902,0.7322239130387417,0.16139602661132812
40,rf,Ensemble,loso,Timaa - TVTC,1598,51,6221.5921568627455,1460.165548610927,6199.718529411766,1363.9137040884402,160.28605882352932,38791.36311221569,196.95523123851189,0.9818058887479665,-21.873627450980255,2.576286821480661,3.1656724882112344,0.6116294117579374,0.17638707160949707
41,rf,Ensemble,loso,Umluj - SWCC,1598,51,5969.813725490198,1184.3944103310246,5874.13111764706,1006.1828251364822,237.98080392156763,97914.68894048971,312.9132290915322,0.9302000437565827,-95.68260784313684,3.9864025054152985,5.241591169845723,0.6023352941744687,0.17047691345214844
42,rf,Ensemble,loso,Wadi Addawasir - TVTC,1634,15,6290.633333333333,788.4023386289234,6257.224266666668,837.2414580477534,104.86866666666629,15560.886276133226,124.74328148695314,0.9749655231061759,-33.40906666666591,1.667060550342037,1.9830003574672364,2.1960133334990437,0.17378711700439453
43,rf,Ensemble,loso,Yanbu - RCJY,1637,12,5882.533333333333,1335.5128361627812,5817.017166666666,1143.2123914092415,320.6913333333346,167975.30323300068,409.8479025602067,0.9058220352863553,-65.51616666666796,5.451585484711825,6.967200682702579,2.5750999999824367,0.17019224166870117
