fold,model_name,category,cv_strategy,held_out_station,num_train_samples,num_test_samples,actual_mean_ghi,actual_std_ghi,pred_mean_ghi,pred_std_ghi,mae,mse,rmse,r2,mbe,nmae_pct,nrmse_pct,inference_time_ms,training_time_s
23,hgb,Ensemble,loso,Jeddah - KAU,1603,46,5424.1391304347835,1065.8639036375632,5479.430400445068,1046.9408445499887,125.98611770852494,22065.211918022946,148.5436364103927,0.9805775240027941,55.29127001028469,2.322693328451298,2.7385661178363963,0.029732608748852963,0.2066490650177002
24,hgb,Ensemble,loso,Layla - TVTC,1598,51,6283.745098039216,1045.311658059916,6258.942939026323,1052.6963561226191,105.12519991233533,20184.432615355385,142.0719276118804,0.9815275305101584,-24.80215901289213,1.6729704701920305,2.2609435200707395,0.02295098038659632,0.3236682415008545
25,hgb,Ensemble,loso,Madinah - Taibah University,1625,24,5939.904166666667,1174.7210255627954,5946.377745980219,1213.2643895033912,109.35913828819054,22350.75241105269,149.50168029508126,0.9838034444913151,6.4735793135517765,1.8410926375191046,2.516903911245727,0.063329166702412,0.23964166641235352
26,hgb,Ensemble,loso,Mahd ad Dahab,1642,7,5798.400000000001,949.9375588502045,5856.831049334158,894.3704761475469,167.27765337417168,37162.15535314904,192.77488257848594,0.958817683115904,58.43104933415777,2.8848933046042298,3.324622009148833,0.15652857109671459,0.19130587577819824
27,hgb,Ensemble,loso,Majmaah - University,1598,51,5979.882352941176,1368.858325315889,5949.614231871888,1350.9997150424742,123.34363104055157,27065.743064356317,164.51669539702138,0.9855554854262927,-30.268121069289617,2.0626431050083385,2.7511694325575595,0.024182352967281807,0.21419906616210938
28,hgb,Ensemble,loso,Makkah - UQU,1626,23,5840.304347826087,1196.1438442211092,5875.6456269495075,1127.3061859500738,181.42395606406265,72414.97248756172,269.1003019090869,0.9493870616838077,35.34127912341922,3.106412701447543,4.6076417577322495,0.04185652173675961,0.19699931144714355
29,hgb,Ensemble,loso,Najran - University,1599,50,6840.951999999999,698.6154293286113,6805.624559271012,617.2084878766444,182.17132065925796,55239.98277084067,235.03187607395017,0.8868180457610536,-35.32744072898855,2.6629527682588328,3.435660359463861,0.02858599997125566,0.20062851905822754
30,hgb,Ensemble,loso,Osfan - KAU,1603,46,5753.413043478261,1092.5723178947324,5800.858055815426,1073.047503299165,102.2654272488153,14633.02823243672,120.96705432652611,0.9877415989719865,47.445012337164144,1.7774741092982629,2.102526855144659,0.030536956530894437,0.22328901290893555
31,hgb,Ensemble,loso,Rania - TVTC,1621,28,6412.253571428572,799.1166299117612,6346.892534184895,804.6873725908075,158.03953265494553,37833.02367589755,194.5071301415389,0.9407551348885113,-65.36103724367477,2.4646488304693825,3.033366163312925,0.034735714377477835,0.19418883323669434
32,hgb,Ensemble,loso,Riyadh - K.A.CARE City T2,1604,45,5906.017777777777,1218.4886161486907,5872.371391657145,1210.8094325045897,79.98844858002809,10981.693965915529,104.79357788488534,0.9926034979054349,-33.646386120632215,1.3543550254961285,1.7743525642470281,0.023695555622301374,0.1926417350769043
