station_name,latitude,longitude,model_name,cv_strategy,num_samples,actual_mean_ghi,actual_std_ghi,pred_mean_ghi,pred_std_ghi,mae,mse,rmse,r2,mbe,nmae_pct,nrmse_pct,max_absolute_error
Umluj - SWCC,25.00411,37.27382,lstm,loso,51,5969.813725490198,1184.3944103310246,5892.344458486519,831.855411131,404.33875995710787,237911.14271641526,487.76135836740417,0.8304014695739875,-77.46926700367649,6.773054881606151,8.170461940625337,915.720703125
Jeddah - KAU,21.49604,39.24492,lstm,loso,46,5424.1391304347835,1065.8639036375632,5795.901685631793,812.0713247345615,412.02593410326097,265328.18100424844,515.1001659912841,0.7664500007485506,371.7625551970108,7.596153494503636,9.496440884066985,1145.2913085937498
Najran - University,17.63228,44.53735,lstm,loso,50,6840.951999999999,698.6154293286113,6508.361005859375,603.4143896961706,417.97728320312495,256137.08925161685,506.0998807069775,0.4751972238145531,-332.5909941406251,6.109928606473558,7.39809138709024,1150.47509765625
Al Jouf - TVTC,29.77634,40.02318,lstm,loso,40,5857.597500000001,1618.4891058464837,5937.472583007812,1210.8580267696973,422.2634130859375,241657.4339767184,491.5866495102551,0.9077469786139527,79.87508300781253,7.208815783022603,8.39229137048517,1081.41640625
Al Uwayqilah,30.327166,42.253735,lstm,loso,4,4700.0,1374.3970077819579,5061.8914794921875,1031.244638753675,443.9093505859373,254613.1412612651,504.59205429858395,0.8652103911478242,361.8914794921875,9.444879799700793,10.736001155289019,686.8586914062498
Arar - TVTC,31.027395,40.906419,lstm,loso,37,5733.135135135134,1774.237785827315,5743.545146220439,1269.2034021197405,460.4039511190878,328610.9159909278,573.2459472084629,0.895610134580465,10.41001108530408,8.030579085735013,9.998821477194276,1124.89111328125
Tabuk - University,28.38287,36.48396,lstm,loso,34,6011.488235294117,1461.0986017306425,5936.376493566177,1057.8706024716605,472.61417738970596,379162.5693247212,615.7617796881527,0.8223904118331806,-75.11174172794114,7.861849826386343,10.243083835263068,1835.59716796875
Al Khafji - SWCC,28.50676,48.455128,lstm,loso,22,5728.686363636364,1368.320342043636,5461.1937033913355,1083.3093508510246,490.4781227805399,380320.56245967955,616.7013559736022,0.796869919873096,-267.4926602450284,8.561790463760037,10.765144342483122,1410.34228515625
Yanbu - RCJY,23.98655,38.20451,lstm,loso,12,5882.533333333333,1335.5128361627812,5663.547119140625,935.379000380781,498.4821289062499,375745.68166470825,612.980979855581,0.7893323431002379,-218.9862141927081,8.473936324025646,10.420357099927148,1106.8335937499996
Hagl - SWCC,29.28997,34.93002,lstm,loso,51,5767.360784313726,1417.5352506013471,5657.287281709559,903.1951857051318,512.3162683823529,389391.3464934791,624.012296748613,0.8062157123476034,-110.07350260416673,8.883027914185098,10.819720147312857,1386.3973632812504
Al Wajh - TVTC,26.256,36.443,lstm,loso,19,6172.1578947368425,1468.5868779977395,5850.011153371711,1032.5700588361958,531.2397409539475,427994.75995249103,654.213084516422,0.8015554550637626,-322.1467413651315,8.607034201230485,10.599422368541255,1510.6057617187498
