fold,model_name,category,cv_strategy,held_out_station,num_train_samples,num_test_samples,actual_mean_ghi,actual_std_ghi,pred_mean_ghi,pred_std_ghi,mae,mse,rmse,r2,mbe,nmae_pct,nrmse_pct,inference_time_ms,training_time_s
15,svr,Classical ML,loso,Dammam - IAFU,1625,24,5679.474999999999,1462.4693592944093,5867.108614477024,1388.0740519317806,209.59185876405226,153446.22157691242,391.7221229097387,0.9282564855496234,187.6336144770246,3.690338609890039,6.897153749417662,0.04731666664762694,0.0684666633605957
16,svr,Classical ML,loso,Duba - TVTC,1598,51,6060.007843137256,1282.3317258933441,6075.193734564654,1158.4503761178478,150.59862996986158,36085.99118876122,189.9631311301254,0.9780548848317924,15.18589142739843,2.4851226907306594,3.1347010770827946,0.05192549018401598,0.06869888305664062
17,svr,Classical ML,loso,Farasan - SWCC,1611,38,5479.676315789476,759.3133440412188,5481.884685801013,657.021285944561,152.33263469838062,39852.46307740987,199.6308169532196,0.9308785080209788,2.2083700115390696,2.7799568061974758,3.643113305397093,0.03691315788800191,0.07197189331054688
18,svr,Classical ML,loso,Hada Al Sham - KAU,1598,51,5853.949019607843,1122.0203016884318,5887.352621433553,1149.4355941256745,74.18622288650313,8674.604309360113,93.13755584811163,0.9931095395621115,33.40360182570914,1.26728508632405,1.5910209592899893,0.04431960783846329,0.06642866134643555
19,svr,Classical ML,loso,Hafar Al Batin - TVTC,1599,50,5774.338000000001,1488.745472119395,5774.797042794987,1476.7441342853888,128.39254287305934,33316.93340278888,182.5292672499095,0.9849677457217775,0.4590427949874538,2.2235023802392466,3.1610423090908344,0.03846399995381944,0.0831155776977539
20,svr,Classical ML,loso,Hagl - SWCC,1598,51,5767.360784313726,1417.5352506013471,5768.299527266144,908.6274840881196,492.673689809345,334353.1930628097,578.2328190813885,0.8336059701237715,0.9387429524173931,8.54244615924387,10.0259519164136,0.035362745085662665,0.08113574981689453
21,svr,Classical ML,loso,Hail - TVTC,1603,46,5909.593478260869,1376.415776794803,5864.148948474147,1264.3222488948886,153.16689399741762,111265.32146025433,333.56456865238897,0.9412699266728662,-45.44452978672347,2.5918346932129928,5.644458791953207,0.04097826090203497,0.06323647499084473
22,svr,Classical ML,loso,Jazan - University,1605,44,5479.720454545455,658.8391897805582,5464.0830996107325,594.3918045628805,143.6580547862958,74000.5983988284,272.03051005140657,0.8295188435412728,-15.637354934721895,2.6216310846136452,4.964313641688709,0.03277727269464363,0.06536221504211426
23,svr,Classical ML,loso,Jeddah - KAU,1603,46,5424.1391304347835,1065.8639036375632,5431.403558983119,1035.0594976566163,79.18680736897414,11284.336995014373,106.22776000186757,0.9900671806260319,7.264428548335702,1.459896316535427,1.958426165837539,0.03517826086823808,0.06587505340576172
24,svr,Classical ML,loso,Layla - TVTC,1598,51,6283.745098039216,1045.311658059916,6263.658017143004,1021.9745296326848,65.83917685768924,8137.153756531962,90.20617360542438,0.9925530071929128,-20.08708089621163,1.0477696951493742,1.4355479447053379,0.03256078429437955,0.06458234786987305
25,svr,Classical ML,loso,Madinah - Taibah University,1625,24,5939.904166666667,1174.7210255627954,5906.37111728489,1226.7256300100196,105.77473270873564,19996.585249078624,141.40928275427544,0.9855094004436874,-33.53304938177657,1.7807481356739447,2.3806660644094357,0.041199999941454735,0.06922483444213867
26,svr,Classical ML,loso,Mahd ad Dahab,1642,7,5798.400000000001,949.9375588502045,5681.975475573492,877.8615418797034,128.12367594047524,28066.673889480615,167.53111319835673,0.9688971038677596,-116.42452442650814,2.2096384509601825,2.889264507421991,0.08249999986479192,0.0653846263885498
27,svr,Classical ML,loso,Majmaah - University,1598,51,5979.882352941176,1368.858325315889,5938.84796350055,1355.7088795646298,74.08320609258323,8052.599580323284,89.73627795002021,0.9957024681820988,-41.03438944062655,1.2388739730999183,1.5006361773302088,0.033607843172777555,0.06675529479980469
28,svr,Classical ML,loso,Makkah - UQU,1626,23,5840.304347826087,1196.1438442211092,5837.470396204136,1099.227436696547,157.64675076933608,69556.7716653917,263.7361781504231,0.9513847416792345,-2.833951621951596,2.6992899921048856,4.515795110037246,0.04350434787541061,0.06421279907226562
29,svr,Classical ML,loso,Najran - University,1599,50,6840.951999999999,698.6154293286113,6756.795335091219,608.3607132840854,144.6445602513555,36096.16806337781,189.98991568864335,0.9260420688598203,-84.15666490877946,2.1143922695460446,2.7772438059592197,0.03358200003276579,0.06849265098571777
30,svr,Classical ML,loso,Osfan - KAU,1603,46,5753.413043478261,1092.5723178947324,5825.080600654104,1050.3045330554296,97.65174513723704,12795.133516219488,113.11557592223755,0.9892812427231492,71.66755717584302,1.6972837583411373,1.9660604074038954,0.034084782664254104,0.0647127628326416
31,svr,Classical ML,loso,Rania - TVTC,1621,28,6412.253571428572,799.1166299117612,6320.020563616279,710.9854384435893,150.8701733851787,56870.42207569088,238.47520222381797,0.9109433992489948,-92.23300781229366,2.3528416601835453,3.719054456710897,0.040532142910316385,0.06893467903137207
32,svr,Classical ML,loso,Riyadh - K.A.CARE City T2,1604,45,5906.017777777777,1218.4886161486907,5906.754415394065,1176.3000948592603,86.22448003880147,11886.61644438999,109.0257604623329,0.9919940053236684,0.7366376162878421,1.4599427784188732,1.8460113830432014,0.03442888887042904,0.06464624404907227
33,svr,Classical ML,loso,Riyadh - K.A.CARE HQ,1604,45,5699.173333333333,1256.6968934295792,5700.318074358816,1253.0324283163195,69.00967994222125,7014.616880467658,83.75330966873881,0.9955583649352835,1.144741025482694,1.210871751146738,1.4695694405166155,0.034531111143425934,0.06296920776367188
34,svr,Classical ML,loso,Riyadh - KSU,1598,51,5913.5,1281.0528315627353,5904.11995138309,1299.7302900572136,87.31799190201909,12762.343129563824,112.97054098110632,0.9922232822752031,-9.38004861691103,1.4765873324092178,1.9103837149083678,0.036703921568023004,0.06799554824829102
35,svr,Classical ML,loso,Shaqra - University,1602,47,5994.593617021277,1329.9769433938534,6003.549898987885,1255.213565559451,119.67566372132542,24260.897836089476,155.7591019365786,0.9862842789180721,8.95628196660782,1.996393273123866,2.5983262901143167,0.03266382980732584,0.06551527976989746
36,svr,Classical ML,loso,Sharurah - TVTC,1608,41,6656.526829268292,674.428293038572,6696.41411484079,690.5773445907913,89.70765625469555,11798.570660421481,108.62122564407696,0.9740607248750184,39.88728557249681,1.3476646088205808,1.6318003131374288,0.03391219504964084,0.06353521347045898
37,svr,Classical ML,loso,Tabuk - University,1615,34,6011.488235294117,1461.0986017306425,5946.152172645099,1351.9165119704544,171.40985029252656,140685.0003279922,375.07999190571627,0.9340994945413394,-65.3360626490186,2.85137130080635,6.239386608187634,0.036132352868341565,0.061931610107421875
38,svr,Classical ML,loso,Taif - University,1624,25,6213.852,1028.2639618774938,6189.50721548143,925.8414205577628,122.02033960251589,22991.27896479654,151.6287537533582,0.9782552759449792,-24.344784518570233,1.963682746266179,2.440173241225543,0.04112800001166761,0.0655827522277832
39,svr,Classical ML,loso,Thuwal - KAUST,1603,46,5567.534782608695,1035.9074126029905,5515.215362148448,1011.1604283511889,105.37575323050369,45794.3275289503,213.99609232168305,0.9573253660581321,-52.31942046024828,1.8926824410628893,3.8436417674505154,0.03428913046461631,0.06344270706176758
40,svr,Classical ML,loso,Timaa - TVTC,1598,51,6221.5921568627455,1460.165548610927,6286.710447299378,1435.62226729334,111.35222004664487,32463.04873640817,180.17505026059567,0.9847740251204423,65.11829043663262,1.7897704838112458,2.8959636973608602,0.032215686266735086,0.06684708595275879
41,svr,Classical ML,loso,Umluj - SWCC,1598,51,5969.813725490198,1184.3944103310246,5996.919242770907,1088.5307588259743,123.44220201954359,25064.898688341073,158.31897766326395,0.9821321106095203,27.105517280710536,2.0677730947025053,2.6519919204055893,0.03238823531622378,0.06266474723815918
42,svr,Classical ML,loso,Wadi Addawasir - TVTC,1634,15,6290.633333333333,788.4023386289234,6264.7015165286575,778.829789615224,47.59945097181038,4492.781330569833,67.02821294477299,0.9927719778672462,-25.93181680467478,0.7566718396951613,1.0655240798982561,0.05153333331691101,0.06529855728149414
43,svr,Classical ML,loso,Yanbu - RCJY,1637,12,5882.533333333333,1335.5128361627812,5950.920783141955,1137.3941968278143,255.28653174666886,114728.54246356076,338.7160203822086,0.9356756593628915,68.38744980862175,4.339737954396103,5.757995767960663,0.06289999995109004,0.06519103050231934
