station_name,latitude,longitude,model_name,cv_strategy,num_samples,actual_mean_ghi,actual_std_ghi,pred_mean_ghi,pred_std_ghi,mae,mse,rmse,r2,mbe,nmae_pct,nrmse_pct,max_absolute_error
Arar - TVTC,31.027395,40.906419,ann,loso,37,5733.135135135134,1774.237785827315,5652.827179990618,1663.4750440944945,167.28565484499933,46029.210836145256,214.54419320071392,0.9853778955879686,-80.30795514451852,2.91787391892789,3.742179246498033,506.0845415584081
Al Uwayqilah,30.327166,42.253735,ann,loso,4,4700.0,1374.3970077819579,4869.621297978185,1295.5161658941047,169.6212979781851,36240.891212786686,190.3704052965867,0.9808144405790381,169.6212979781851,3.608963786769896,4.050434155246526,300.30559637313763
Taif - University,21.43278,40.49173,ann,loso,25,6213.852,1028.2639618774938,6067.434135993132,913.0228919359741,173.30053052289483,50323.45141654434,224.32889117664791,0.952405015561574,-146.41786400686644,2.7889388180293775,3.6101421658682553,521.9620750561317
Farasan - SWCC,16.692097,42.098767,ann,loso,38,5479.676315789476,759.3133440412188,5568.513256785147,783.945003118545,176.07444781491236,69777.04875606536,264.15345683156477,0.8789762703865076,88.83694099567408,3.213227162844649,4.820603291300561,860.8063581393426
Hail - TVTC,27.65261,41.70826,ann,loso,46,5909.593478260869,1376.415776794803,5903.748488968093,1329.1834524025435,177.75322343584892,44324.302783135834,210.5333768862691,0.9766039452502949,-5.844989292776152,3.0078756532024573,3.562569534786796,517.7450430982681
Makkah - UQU,21.331,39.949,ann,loso,23,5840.304347826087,1196.1438442211092,5861.826922129131,1092.8061595142428,177.96882146061193,91053.51369791513,301.750747634393,0.9363600411081187,21.52257430304393,3.04725252078441,5.16669559775104,1024.2655620079986
Timaa - TVTC,27.6173,38.5252,ann,loso,51,6221.5921568627455,1460.165548610927,6228.744492426524,1317.3283742243075,178.16575890530564,42464.823155006685,206.0699472388118,0.9800829448930393,7.152335563778626,2.863668244611299,3.3121738301586636,374.9310608275482
Yanbu - RCJY,23.98655,38.20451,ann,loso,12,5882.533333333333,1335.5128361627812,5911.99230575391,1223.8520239550758,181.40395704930418,65415.75922301811,255.76504691419058,0.963323637789324,29.458972420576817,3.0837727008086797,4.347872462785714,654.1286129201453
Al Baha - University,20.1794,41.6357,ann,loso,32,6122.075000000001,770.5048710099112,6001.626889811016,657.3386042245029,189.5668069252945,48651.269347583846,220.57032744134884,0.918051049015391,-120.44811018898406,3.096446987749978,3.602868756775257,461.0225452049144
Al Hanakiyah - TVTC,24.85577,40.536,ann,loso,51,6190.123529411763,1218.1734376320348,6345.274267126993,1146.3062513238172,191.50844388184223,55831.65417459518,236.28722812415228,0.9623762357565474,155.15073771523026,3.0937741867655575,3.8171649887349863,796.4597172128515
Tabuk - University,28.38287,36.48396,ann,loso,34,6011.488235294117,1461.0986017306425,5967.713148025761,1332.27827967824,198.75206463187936,82801.97056273933,287.75331546784884,0.9612134079657678,-43.77508726835613,3.306204002279899,4.786723423634386,1128.6405534858013
Duba - TVTC,27.34103,35.72295,ann,loso,51,6060.007843137256,1282.3317258933441,6135.61184018122,1084.9607773488453,222.048886053995,75347.25711451881,274.49454842404214,0.9541787774004211,75.60399704396566,3.6641682948555507,4.529607147866937,734.7607311211914
Hagl - SWCC,29.28997,34.93002,ann,loso,51,5767.360784313726,1417.5352506013471,5686.070120168957,1200.0284825464573,226.9165769515036,68972.20913262527,262.6256063917326,0.9656753275722789,-81.29066414476698,3.9344959581630374,4.553653156328127,575.3155479732559
Al Wajh - TVTC,26.256,36.443,ann,loso,19,6172.1578947368425,1468.5868779977395,6083.321734001671,1270.228252510922,248.25109921820408,90320.50270949154,300.5336964626289,0.9581218913507566,-88.8361607351719,4.022111933168368,4.869183543066869,664.4171110335064
